student_id,department,gender,attendance_rate,study_hours_per_week,previous_grade,socio_economic_band,final_grade,risk_category
1164,Health,Female,57,5.0,61,High,50.319054943055065,Medium Risk
1165,IT,Male,63,28.0,96,Low,89.35049581965795,Low Risk
1166,IT,Male,90,1.0,60,High,49.664419047149146,High Risk
1167,Arts,Female,86,18.0,46,Low,57.68985101605467,Medium Risk
1168,Arts,Male,79,3.0,56,Low,38.23282937280713,High Risk
1169,IT,Male,90,5.0,51,Low,50.1097767548734,Medium Risk
1170,Arts,Female,81,27.0,41,Low,77.54807525349509,Low Risk
1171,Engineering,Male,46,29.0,71,High,68.69093059181556,Low Risk
1172,IT,Male,89,6.0,72,High,63.210759512760326,Medium Risk
1173,Arts,Male,87,8.0,45,High,55.71370840311358,Medium Risk
1174,IT,Male,59,24.0,35,Medium,54.647882674436964,Medium Risk
1175,Health,Male,66,32.0,59,High,83.54806902511712,Low Risk
1176,Business,Female,45,0.0,76,High,22.64803553311697,High Risk
1177,IT,Female,66,5.0,86,Medium,48.06349832757095,High Risk
1178,Business,Female,48,17.0,58,Low,47.90620622184924,High Risk
1179,Arts,Female,92,9.0,87,Low,63.031709862795665,Medium Risk
1180,Business,Male,84,27.0,90,Low,88.41757770711538,Low Risk
1181,IT,Male,96,17.0,97,Medium,75.4902268183234,Low Risk
1182,Health,Male,70,32.0,42,High,73.26394343305006,Low Risk
1183,Arts,Male,60,0.0,93,High,54.126488964794916,Medium Risk
1184,IT,Male,65,12.0,79,High,54.6493725851261,Medium Risk
1185,Arts,Female,79,19.0,61,High,58.64094359915609,Medium Risk
1186,Engineering,Female,87,0.0,86,Medium,58.57791809204717,Medium Risk
1187,Business,Male,84,2.0,52,High,41.818607558121364,High Risk
1188,Engineering,Male,52,17.0,50,Low,42.37714972779218,High Risk
1189,IT,Male,88,13.0,39,Medium,60.178065707248884,Medium Risk
1190,Health,Female,62,30.0,37,Medium,72.92061143901378,Low Risk
1191,Arts,Male,59,26.0,41,Low,69.99296533819195,Low Risk
1192,Business,Male,76,16.0,84,Low,70.92204632884834,Low Risk
1193,Arts,Male,93,28.0,48,High,79.25559257583741,Low Risk
1194,IT,Female,92,25.0,72,Low,88.51920934017146,Low Risk
1195,Arts,Male,67,16.0,81,Medium,62.20150525985939,Medium Risk
1196,Business,Female,56,21.0,67,Medium,70.01406610432456,Low Risk
1197,IT,Female,67,24.0,77,Medium,75.10237740485925,Low Risk
1198,Arts,Female,80,1.0,63,High,52.63226991405554,Medium Risk
1199,Health,Female,41,21.0,91,High,68.36655812525561,Low Risk
1200,IT,Female,64,4.0,39,Low,45.027540258488,High Risk
1201,IT,Female,97,3.0,94,High,66.64114257524922,Low Risk
1202,Health,Male,89,5.0,36,High,35.89612564319549,High Risk
1203,Engineering,Male,80,17.0,77,Medium,81.66155979388833,Low Risk
1204,Business,Male,45,12.0,38,Medium,34.314815554167325,High Risk
1205,Engineering,Female,50,24.0,90,Low,80.41834926146349,Low Risk
1206,Arts,Male,96,25.0,93,Medium,88.30854271135806,Low Risk
1207,Health,Female,77,19.0,43,High,66.10606591118623,Low Risk
1208,Engineering,Female,45,32.0,37,Low,68.4586116892006,Low Risk
1209,IT,Female,84,13.0,82,Low,70.78085784589223,Low Risk
1210,Arts,Male,50,16.0,77,Medium,62.60121190576279,Medium Risk
1211,Arts,Female,53,20.0,35,Medium,52.685771703155396,Medium Risk
1212,Engineering,Female,41,15.0,91,Medium,48.56705146231353,High Risk
1213,Engineering,Male,79,17.0,87,Low,71.35998131338921,Low Risk
1214,Health,Male,42,19.0,50,Medium,44.30361494356863,High Risk
1215,Business,Female,94,28.0,85,High,89.77712286247397,Low Risk
1216,Engineering,Female,92,27.0,89,Low,81.59234472170071,Low Risk
1217,Engineering,Male,74,7.0,35,Medium,35.04028835264356,High Risk
1218,IT,Male,72,23.0,62,High,78.22960701052341,Low Risk
1219,Arts,Male,63,2.0,87,High,57.96668432874513,Medium Risk
1220,Business,Female,58,24.0,92,Medium,75.97514449033507,Low Risk
1221,IT,Male,57,18.0,94,High,70.90861190149414,Low Risk
1222,Health,Male,88,32.0,93,Low,92.66250384554195,Low Risk
1223,Health,Male,91,1.0,56,Low,51.41925825587714,Medium Risk
1224,Engineering,Female,63,14.0,42,High,44.943673800707174,High Risk
1225,Engineering,Male,84,21.0,83,Low,83.31244157720774,Low Risk
1226,Health,Male,74,9.0,76,Medium,57.18147895391533,Medium Risk
1227,Engineering,Male,40,17.0,61,High,49.530918025012625,High Risk
1228,Business,Male,75,21.0,73,Low,71.28027811090907,Low Risk
1229,Engineering,Male,64,26.0,59,Medium,64.90311902044633,Medium Risk
1230,Arts,Female,84,12.0,72,Medium,65.5720940969789,Low Risk
1231,Engineering,Female,88,32.0,58,Low,78.67582446411961,Low Risk
1232,IT,Female,99,4.0,58,High,57.21114161691302,Medium Risk
1233,Business,Male,82,25.0,94,Medium,92.29603923346886,Low Risk
1234,IT,Female,73,12.0,84,Medium,60.18406987915096,Medium Risk
1235,IT,Female,64,26.0,48,Medium,63.816547256228965,Medium Risk
1236,Arts,Female,55,13.0,87,Medium,64.01798427821254,Medium Risk
1237,Business,Male,73,23.0,66,High,67.68485587011156,Low Risk
1238,Business,Male,68,2.0,82,Low,54.08592336495999,Medium Risk
1239,Business,Female,58,29.0,73,Low,78.18239316391043,Low Risk
1240,Business,Female,62,34.0,74,Low,88.39957065776584,Low Risk
1241,Business,Male,58,17.0,76,Medium,54.664059723490524,Medium Risk
1242,Arts,Male,64,11.0,42,High,40.34334855861715,High Risk
1243,Engineering,Female,55,27.0,60,Low,65.35453566261754,Low Risk
1244,IT,Male,93,28.0,46,High,68.99348596271741,Low Risk
1245,Business,Female,90,16.0,77,Low,74.936989224285,Low Risk
1246,Engineering,Male,48,17.0,85,Medium,59.179492198941524,Medium Risk
1247,Engineering,Female,40,22.0,97,Low,84.14809850951613,Low Risk
1248,IT,Female,81,19.0,83,Medium,82.0255671694425,Low Risk
1249,Arts,Male,58,10.0,61,Medium,49.825454617601885,High Risk
1250,Health,Female,72,33.0,43,Low,78.15436695798786,Low Risk
1251,Health,Female,73,9.0,73,High,47.529188814135246,High Risk
1252,Engineering,Female,55,9.0,99,Medium,76.19023998839734,Low Risk
1253,IT,Male,83,5.0,41,High,41.20871232679706,High Risk
1254,Health,Male,79,23.0,44,Low,63.67701551660384,Medium Risk
1255,Engineering,Male,94,11.0,87,Medium,59.61440027686938,Medium Risk
1256,Arts,Female,57,22.0,91,High,76.06772382844538,Low Risk
1257,Health,Male,73,17.0,61,Medium,65.21193505753735,Low Risk
1258,Engineering,Female,64,5.0,88,Low,56.109934569396174,Medium Risk
1259,Engineering,Female,84,0.0,38,Medium,35.23435340245277,High Risk
1260,Business,Male,45,5.0,57,Low,32.48353639041794,High Risk
1261,Arts,Male,60,21.0,82,High,64.97383098942431,Medium Risk
1262,Business,Female,97,23.0,76,Medium,82.35472820451312,Low Risk
1263,IT,Female,45,24.0,37,High,45.16105416278705,High Risk
1264,Business,Male,71,14.0,37,Low,45.157129973858545,High Risk
1265,Business,Male,80,25.0,62,Low,77.17964028758686,Low Risk
1266,Health,Male,87,7.0,97,High,83.36487924924587,Low Risk
1267,Engineering,Female,82,23.0,65,High,75.51553291731803,Low Risk
1268,Arts,Female,78,5.0,44,Low,38.796430146936274,High Risk
1269,Business,Female,70,17.0,83,High,85.24731497956614,Low Risk
1270,Arts,Female,81,0.0,55,Low,43.739534036915465,High Risk
1271,Business,Female,49,11.0,87,High,55.15345029618575,Medium Risk
1272,IT,Male,69,10.0,88,Low,67.9183490004216,Low Risk
1273,Business,Male,96,11.0,91,Low,74.05484089808535,Low Risk
1274,Health,Female,91,6.0,54,Medium,58.24711430945923,Medium Risk
1275,Engineering,Female,57,10.0,83,Low,55.263337258214214,Medium Risk
1276,IT,Male,99,17.0,41,Low,85.00300131832753,Low Risk
1277,Business,Male,63,32.0,63,Medium,75.15108649431073,Low Risk
1278,Arts,Male,91,12.0,82,Medium,63.37286078517205,Medium Risk
1279,IT,Male,48,17.0,47,High,62.61392228625333,Medium Risk
1280,IT,Female,70,23.0,37,High,48.300133518233295,High Risk
1281,Business,Male,54,8.0,36,Low,33.16756764817043,High Risk
1282,IT,Female,43,30.0,50,High,59.63783288901763,Medium Risk
1283,Arts,Male,79,9.0,40,High,62.64983763833938,Medium Risk
1284,IT,Male,48,1.0,79,Low,53.99115330487907,Medium Risk
1285,Arts,Male,84,14.0,39,Medium,63.21356886185319,Medium Risk
1286,Business,Female,48,2.0,90,Medium,46.116048025742,High Risk
1287,Engineering,Female,65,30.0,66,Low,90.15706802305064,Low Risk
1288,IT,Male,43,5.0,83,Low,49.660112023045826,High Risk
1289,Engineering,Female,56,2.0,47,Low,41.31358022181874,High Risk
1290,Arts,Female,55,17.0,64,Low,50.97817228663724,Medium Risk
1291,IT,Male,54,14.0,59,Low,51.95320057206049,Medium Risk
1292,Health,Male,74,27.0,94,Low,83.28932795644172,Low Risk
1293,Engineering,Female,96,9.0,93,High,69.99216003948503,Low Risk
1294,IT,Female,91,6.0,62,High,59.250949892068476,Medium Risk
1295,Engineering,Female,44,14.0,92,High,63.00319879265233,Medium Risk
1296,IT,Male,94,17.0,54,Medium,65.61117177877789,Low Risk
1297,Business,Male,44,17.0,68,Low,64.75714395619313,Medium Risk
1298,Engineering,Female,59,23.0,39,Low,38.849481587555616,High Risk
1299,Health,Male,54,1.0,94,High,53.25932348752717,Medium Risk
1300,Health,Male,57,19.0,77,Medium,69.25643223995388,Low Risk
1301,Arts,Female,86,33.0,91,High,100.0,Low Risk
1302,IT,Female,41,25.0,91,Low,71.26077135367984,Low Risk
1303,Engineering,Male,68,6.0,88,Low,59.04752040430374,Medium Risk
1304,Arts,Male,52,29.0,79,High,81.06569029988833,Low Risk
1305,Engineering,Female,43,4.0,71,High,51.09699842568108,Medium Risk
1306,IT,Male,81,10.0,82,Low,62.19678408892739,Medium Risk
1307,Health,Male,84,0.0,88,High,57.60185469876536,Medium Risk
1308,Business,Female,49,33.0,82,Low,89.77144378609255,Low Risk
1309,Health,Female,70,0.0,40,High,22.255837544726894,High Risk
1310,Arts,Male,80,17.0,68,Medium,63.45992440111248,Medium Risk
1311,Business,Male,47,1.0,97,Low,57.94501587161778,Medium Risk
1312,Arts,Male,42,20.0,82,Medium,69.85522700164981,Low Risk
1313,IT,Female,87,19.0,57,High,70.08467126556017,Low Risk
1314,Business,Male,85,22.0,47,Medium,63.458418761345285,Medium Risk
1315,Arts,Male,48,20.0,81,High,59.45908900608748,Medium Risk
1316,IT,Female,69,23.0,78,Medium,69.75270628454575,Low Risk
1317,Health,Female,92,3.0,66,Medium,63.28804932491215,Medium Risk
1318,IT,Male,50,11.0,60,Medium,44.329343865067926,High Risk
1319,Engineering,Female,74,21.0,87,Low,76.35853778543795,Low Risk
1320,IT,Female,76,19.0,48,Medium,55.977754130829524,Medium Risk
1321,IT,Male,81,17.0,86,High,78.15664418059416,Low Risk
1322,Engineering,Female,52,17.0,70,High,36.86764231792135,High Risk
1323,Arts,Female,75,29.0,42,Low,68.51443665907352,Low Risk
1324,Arts,Male,95,32.0,74,Low,79.49970720174304,Low Risk
1325,IT,Female,52,23.0,56,High,50.81979058277036,Medium Risk
1326,Engineering,Male,51,13.0,50,Medium,47.14603915992903,High Risk
1327,Engineering,Male,76,4.0,94,High,52.149057068813434,Medium Risk
1328,Health,Female,49,10.0,94,Low,71.230519836007,Low Risk
1329,Arts,Female,99,23.0,44,Low,58.03086132732649,Medium Risk
1330,Business,Female,95,30.0,59,High,77.34894820801539,Low Risk
1331,Arts,Male,48,12.0,65,Medium,50.45020520360531,Medium Risk
1332,Arts,Female,91,15.0,55,Medium,60.85920237322529,Medium Risk
1333,Health,Male,46,23.0,67,Low,55.92512726001648,Medium Risk
1334,Business,Female,41,12.0,65,High,42.50243296302839,High Risk
1335,Health,Female,93,23.0,55,High,66.50607553500457,Low Risk
1336,Business,Female,95,25.0,70,Low,78.77966983107962,Low Risk
1337,IT,Male,99,1.0,99,High,77.16157453710453,Low Risk
1338,Business,Female,62,15.0,38,Low,48.86762377934926,High Risk
1339,Health,Female,78,0.0,38,Medium,43.79740293632514,High Risk
1340,Arts,Male,79,10.0,43,Medium,52.79185807496885,Medium Risk
1341,Business,Male,78,34.0,64,High,89.88317438789332,Low Risk
1342,Business,Female,60,28.0,79,Medium,59.65021418443849,Medium Risk
1343,Engineering,Female,62,16.0,38,Medium,47.67325187311062,High Risk
1344,Arts,Female,68,27.0,57,Low,77.89281253890428,Low Risk
1345,IT,Male,53,28.0,50,Low,60.769585063504,Medium Risk
1346,Health,Male,65,2.0,56,High,51.87483898921767,Medium Risk
1347,IT,Male,90,9.0,82,Low,74.50334092260658,Low Risk
1348,Arts,Male,44,13.0,96,High,58.285215703235224,Medium Risk
1349,Business,Female,94,11.0,94,High,70.18101888572185,Low Risk
1350,Business,Male,70,29.0,39,Low,60.468364945873184,Medium Risk
1351,Arts,Male,64,31.0,41,Medium,63.87243460881722,Medium Risk
1352,Business,Male,70,31.0,85,Medium,77.4544656149865,Low Risk
1353,Business,Female,89,31.0,99,Medium,98.02286708259803,Low Risk
1354,Business,Female,59,25.0,43,Medium,51.5137210399214,Medium Risk
1355,Health,Male,83,0.0,79,High,56.172398097141325,Medium Risk
1356,Health,Male,94,1.0,81,Medium,61.41847218140149,Medium Risk
1357,Engineering,Female,56,16.0,58,High,44.73277356889646,High Risk
1358,IT,Female,84,29.0,44,Low,81.79891163797004,Low Risk
1359,Arts,Female,41,6.0,82,Low,50.68165576649133,Medium Risk
1360,Arts,Female,64,26.0,69,High,76.4481881286692,Low Risk
1361,Arts,Female,52,8.0,88,Medium,50.64800879074337,Medium Risk
1362,Engineering,Female,97,21.0,50,High,73.43427471083871,Low Risk
1363,Health,Female,78,33.0,87,Medium,96.9083606983324,Low Risk
1364,Engineering,Female,67,0.0,74,Medium,45.408349605971935,High Risk
1365,Arts,Male,81,8.0,54,High,64.01153475549017,Medium Risk
1366,IT,Male,94,19.0,79,High,77.01438780947763,Low Risk
1367,Business,Male,45,18.0,40,Medium,54.144714802714844,Medium Risk
1368,Health,Male,42,3.0,83,High,46.708052843551926,High Risk
1369,Health,Male,97,8.0,73,Medium,66.9631291971412,Low Risk
1370,Engineering,Male,74,21.0,36,High,47.87200639419137,High Risk
1371,Health,Female,57,17.0,73,Low,63.576322429292176,Medium Risk
1372,Arts,Female,50,11.0,55,Medium,41.940149392456405,High Risk
1373,Arts,Male,93,8.0,74,Low,57.52161016533387,Medium Risk
1374,Engineering,Male,59,5.0,88,High,64.46461910679587,Medium Risk
1375,Arts,Female,44,18.0,46,Low,47.817378511625904,High Risk
1376,IT,Female,58,6.0,71,High,42.830189014147024,High Risk
1377,Engineering,Female,61,15.0,72,Medium,57.845210231346755,Medium Risk
1378,IT,Male,98,17.0,49,High,43.14729862646851,High Risk
1379,Business,Female,99,15.0,41,High,69.15330680917762,Low Risk
1380,IT,Male,58,0.0,84,Medium,42.62591553500091,High Risk
1381,Business,Male,86,18.0,99,High,83.42579960366201,Low Risk
1382,Business,Female,55,16.0,78,Medium,69.53664028526195,Low Risk
1383,IT,Female,63,25.0,65,High,66.14908391271163,Low Risk
1384,Engineering,Male,80,21.0,77,Medium,77.24213459363673,Low Risk
1385,Arts,Female,43,7.0,82,Low,43.11948367057342,High Risk
1386,Arts,Female,54,32.0,95,High,99.32461741468211,Low Risk
1387,Business,Male,64,1.0,44,High,41.31828080769973,High Risk
1388,Business,Female,83,29.0,63,High,77.69436136743516,Low Risk
1389,Engineering,Male,94,19.0,82,Medium,73.16299761466621,Low Risk
1390,Health,Male,74,17.0,96,High,73.81602068296225,Low Risk
1391,IT,Female,94,9.0,47,Medium,52.51009766589088,Medium Risk
1392,Business,Male,53,23.0,78,High,80.21766732399703,Low Risk
1393,Arts,Male,88,3.0,81,Low,50.69679166671058,Medium Risk
1394,Engineering,Female,58,3.0,98,High,55.808808539741214,Medium Risk
1395,IT,Female,77,12.0,87,Low,66.63997160019774,Low Risk
1396,Engineering,Female,75,24.0,78,Medium,75.49553819793078,Low Risk
1397,IT,Male,46,12.0,62,Low,48.04830007036995,High Risk
1398,IT,Male,69,17.0,36,High,51.3035751392771,Medium Risk
1399,Business,Female,58,23.0,91,High,79.7883963979926,Low Risk
1400,Engineering,Male,88,1.0,91,Medium,63.003906678954614,Medium Risk
1401,Engineering,Female,64,32.0,68,High,80.71346966823673,Low Risk
1402,Arts,Female,55,18.0,92,High,50.296063827128386,Medium Risk
1403,Arts,Male,86,8.0,86,Medium,66.49876924497899,Low Risk
1404,Business,Female,93,27.0,63,Medium,69.71616383897951,Low Risk
1405,Business,Male,79,34.0,69,Low,89.12792097881496,Low Risk
1406,Health,Male,90,9.0,82,Medium,74.44698420542309,Low Risk
1407,Arts,Female,47,0.0,67,High,31.992565324468693,High Risk
1408,IT,Male,57,20.0,43,Medium,52.57931566594376,Medium Risk
1409,Engineering,Female,67,8.0,82,High,54.003865769682015,Medium Risk
1410,Business,Male,55,14.0,70,Low,63.81259065454081,Medium Risk
1411,Engineering,Male,91,34.0,78,Medium,92.57016731163243,Low Risk
1412,Engineering,Male,58,4.0,94,High,65.06997628339799,Low Risk
1413,Health,Female,81,17.0,97,Medium,83.83252521768432,Low Risk
1414,Arts,Male,56,22.0,39,Medium,56.10470108381492,Medium Risk
1415,Business,Female,84,6.0,74,Medium,58.10924069561701,Medium Risk
1416,Engineering,Male,52,22.0,53,Medium,63.25795259554402,Medium Risk
1417,Business,Male,46,24.0,81,Low,58.12388281052794,Medium Risk
1418,IT,Female,66,26.0,99,High,83.56206373312307,Low Risk
1419,Health,Female,49,5.0,52,Medium,37.979721337632206,High Risk
1420,IT,Female,73,33.0,84,High,91.95251296294659,Low Risk
1421,Business,Female,75,8.0,64,Low,52.57379036475578,Medium Risk
1422,Business,Female,64,32.0,39,High,61.81759339502398,Medium Risk
1423,Arts,Male,45,5.0,76,High,45.64410404951819,High Risk
1424,Engineering,Male,63,30.0,39,Low,59.05295682678994,Medium Risk
1425,Engineering,Female,57,33.0,84,Medium,71.2484267244751,Low Risk
1426,IT,Male,62,28.0,92,High,85.96273488891295,Low Risk
1427,Health,Male,45,13.0,42,High,45.974369436168026,High Risk
1428,Engineering,Male,68,14.0,65,Medium,61.35254566396144,Medium Risk
1429,Arts,Female,64,7.0,46,Medium,50.81757053167487,Medium Risk
1430,IT,Male,94,25.0,55,High,70.95980865817646,Low Risk
1431,IT,Male,56,20.0,96,Low,63.81331514337246,Medium Risk
1432,Arts,Male,85,27.0,67,Medium,78.22982133915174,Low Risk
1433,Health,Female,63,3.0,60,Medium,41.114998201764536,High Risk
1434,Arts,Male,50,15.0,74,Low,52.34622569937959,Medium Risk
1435,Health,Male,65,21.0,99,High,76.77090507907323,Low Risk
1436,Arts,Female,90,11.0,93,Medium,67.9803691227725,Low Risk
1437,Arts,Female,73,15.0,49,High,44.53396829985901,High Risk
1438,Business,Male,67,28.0,35,High,60.502939855237436,Medium Risk
1439,IT,Male,42,17.0,45,High,40.231748999776855,High Risk
1440,Arts,Female,50,9.0,89,Low,57.43988842966554,Medium Risk
1441,Arts,Female,77,17.0,36,High,50.463791450556066,Medium Risk
1442,Engineering,Female,53,0.0,99,High,57.219788844846306,Medium Risk
1443,IT,Female,90,20.0,78,Medium,85.9231964036072,Low Risk
1444,Engineering,Female,65,0.0,50,Medium,41.076288238071434,High Risk
1445,IT,Female,87,14.0,56,Low,51.793842908100075,Medium Risk
1446,Engineering,Female,60,3.0,52,Low,48.53117599327424,High Risk
1447,Arts,Male,93,19.0,81,Medium,86.6043227022426,Low Risk
1448,Arts,Female,95,17.0,64,Medium,60.91274306784764,Medium Risk
1449,Business,Female,78,22.0,44,Low,70.93755696201319,Low Risk
1450,Engineering,Male,69,17.0,92,High,85.88994917171992,Low Risk
1451,Health,Female,98,32.0,96,Low,87.00252439090245,Low Risk
1452,Business,Female,47,33.0,40,High,59.83829336827044,Medium Risk
1453,Engineering,Male,90,9.0,75,Medium,73.52580519626854,Low Risk
1454,Engineering,Female,59,19.0,77,Medium,56.603520458331154,Medium Risk
1455,Business,Male,87,0.0,52,Medium,44.29712769158896,High Risk
1456,Arts,Male,71,12.0,92,High,66.90486336004128,Low Risk
1457,Engineering,Male,61,0.0,94,Low,48.12215453619313,High Risk
1458,Arts,Male,98,4.0,61,High,52.488870400977305,Medium Risk
1459,Business,Female,46,15.0,56,Low,50.33349480541722,Medium Risk
1460,Arts,Male,48,14.0,58,Low,46.72702594839163,High Risk
1461,IT,Male,84,27.0,74,Low,72.26764901699241,Low Risk
1462,Health,Female,40,30.0,74,Medium,72.19019165766075,Low Risk
1463,Engineering,Male,68,22.0,40,Low,65.04019949466984,Low Risk
1464,Health,Male,47,16.0,52,Medium,55.11743511192053,Medium Risk
1465,Arts,Male,95,33.0,64,Low,82.34158719566113,Low Risk
1466,Engineering,Male,93,12.0,55,Low,52.842632507733946,Medium Risk
1467,Arts,Female,43,13.0,96,Medium,59.094872707071325,Medium Risk
1468,IT,Male,74,10.0,44,Medium,58.00674905877398,Medium Risk
1469,Business,Female,98,27.0,47,High,79.42358847375726,Low Risk
1470,Engineering,Female,42,31.0,43,Low,65.9737880607654,Low Risk
1471,IT,Male,93,34.0,73,Medium,96.18914171071296,Low Risk
1472,IT,Male,84,30.0,58,High,81.02459937511152,Low Risk
1473,Engineering,Male,79,16.0,68,High,65.82365128568146,Low Risk
1474,Arts,Male,46,8.0,95,Medium,59.8238413798878,Medium Risk
1475,IT,Female,66,9.0,75,Low,52.67300337469188,Medium Risk
1476,Health,Female,40,7.0,39,High,24.863221931802077,High Risk
1477,IT,Female,66,20.0,84,Low,75.53798160774595,Low Risk
1478,Arts,Male,55,12.0,38,Low,50.42642863449535,Medium Risk
1479,Arts,Female,77,4.0,85,High,50.540608363863804,Medium Risk
